frequency_hz,parallel_per_bank,total_devices,phase_voltage_rms_v,line_voltage_rms_v,phase_current_rms_a,peak_device_a,conduction_w,overlap_w,coss_w,deadtime_w,gate_drive_w,fet_loss_w,total_modeled_loss_w,efficiency_estimate_pct,hottest_device_w,junction_estimate_c,required_max_sink_k_per_w,loss_budget_w,remaining_other_loss_budget_w,minimum_pulse_margin_ns,passes_screen,failed_constraints
63000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,13.078384454073142,1.2096,2.7900553502022705,0.06426,225.0175483108917,225.0818083108917,98.8138032258058,45.00350966217834,114.004211594614,0.1488663594814119,94.22110552763652,-130.86070278325516,2.307822602346407,False,user_peak_current_limit;efficiency_target
64000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,13.28597785810605,1.2288,2.8343419430626238,0.06528,225.28862830778496,225.35390830778496,98.81238627012316,45.05772566155699,114.06927079386838,0.148518779168908,94.22110552763652,-131.13280278014844,1.8030128741847407,False,user_peak_current_limit;efficiency_target
65000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,13.493571262138955,1.248,2.8786285359229775,0.0663,225.55970830467822,225.62600830467824,98.81096935507722,45.11194166093565,114.13432999312278,0.1481720343076533,94.22110552763652,-131.4049027770417,1.313735753043441,False,user_peak_current_limit;efficiency_target
66000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,13.701164666171863,1.2671999999999999,2.922915128783331,0.06732,225.83078830157152,225.8981083015715,98.80955248066627,45.166157660314305,114.19938919237717,0.1478261218891015,94.22110552763652,-131.677002773935,0.8392852113306605,False,user_peak_current_limit;efficiency_target
67000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,13.90875807020477,1.2864,2.9672017216436846,0.06834,226.10186829846475,226.17020829846476,98.80813564688856,45.220373659692946,114.26444839163153,0.14748103891913464,94.22110552763652,-131.94910277082823,0.3789973723555764,False,user_peak_current_limit;efficiency_target
68000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,14.116351474237677,1.3055999999999999,3.011488314504038,0.06936,226.37294829535804,226.44230829535803,98.8067188537423,45.2745896590716,114.32950759088592,0.14713678241797623,94.22110552763652,-132.2212027677215,-0.06775258900259229,False,user_peak_current_limit;efficiency_target;SVM_minimum_pulse_deadtime
69000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,14.323944878270584,1.3248,3.055774907364391,0.07038,226.6440282922513,226.7144082922513,98.80530210122579,45.328805658450264,114.39456679014032,0.14679334942010594,94.22110552763652,-132.49330276461478,-0.5015532761185,False,user_peak_current_limit;efficiency_target;SVM_minimum_pulse_deadtime
70000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,14.53153828230349,1.3439999999999999,3.100061500224745,0.0714,226.91510828914454,226.98650828914455,98.80388538933725,45.383021657828905,114.4596259893947,0.1464507369741742,94.22110552763652,-132.76540276150803,-0.9229596578882348,False,user_peak_current_limit;efficiency_target;SVM_minimum_pulse_deadtime
71000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,14.739131686336398,1.3632,3.144348093085098,0.07242,227.1861882860378,227.2586082860378,98.80246871807496,45.43723765720756,114.52468518864907,0.14610894214291772,94.22110552763652,-133.03750275840127,-1.332495437354597,False,user_peak_current_limit;efficiency_target;SVM_minimum_pulse_deadtime
72000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,14.946725090369306,1.3823999999999999,3.188634685945452,0.07343999999999999,227.45726828293107,227.53070828293107,98.80105208743716,45.49145365658621,114.58974438790344,0.14576796200307554,94.22110552763652,-133.30960275529455,-1.7306552229468934,False,user_peak_current_limit;efficiency_target;SVM_minimum_pulse_deadtime
73000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,15.154318494402212,1.4016,3.2329212788058053,0.07446,227.72834827982433,227.80280827982432,98.7996354974221,45.545669655964865,114.65480358715784,0.14542779364530567,94.22110552763652,-133.5817027521878,-2.117906521262692,False,user_peak_current_limit;efficiency_target;SVM_minimum_pulse_deadtime
74000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,15.36191189843512,1.4207999999999998,3.277207871666159,0.07547999999999999,227.99942827671757,228.07490827671757,98.79821894802802,45.59988565534351,114.71986278641222,0.1450884341741025,94.22110552763652,-133.85380274908104,-2.494691568272655,False,user_peak_current_limit;efficiency_target;SVM_minimum_pulse_deadtime
75000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,15.569505302468025,1.44,3.3214944645265123,0.0765,228.27050827361086,228.34700827361087,98.79680243925321,45.65410165472217,114.78492198566661,0.1447498807077143,94.22110552763652,-134.12590274597434,-2.861429014029019,False,user_peak_current_limit;efficiency_target;SVM_minimum_pulse_deadtime
76000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,15.777098706500933,1.4591999999999998,3.3657810573868656,0.07751999999999999,228.54158827050412,228.6191082705041,98.79538597109588,45.70831765410082,114.84998118492098,0.14441213037806214,94.22110552763652,-134.3980027428676,-3.218515474370742,False,user_peak_current_limit;efficiency_target;SVM_minimum_pulse_deadtime
77000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,15.98469211053384,1.4784,3.4100676502472194,0.07854,228.81266826739736,228.89120826739736,98.79396954355433,45.76253365347947,114.91504038417537,0.1440751803306583,94.22110552763652,-134.67010273976084,-3.5663269617165776,False,user_peak_current_limit;efficiency_target;SVM_minimum_pulse_deadtime
78000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,16.19228551456675,1.4976,3.4543542431075727,0.07955999999999999,229.08374826429062,229.1633082642906,98.79255315662675,45.81674965285812,114.98009958342975,0.1437390277245265,94.22110552763652,-134.94220273665408,-3.905220205797135,False,user_peak_current_limit;efficiency_target;SVM_minimum_pulse_deadtime
79000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,16.399878918599654,1.5168,3.4986408359679264,0.08058,229.35482826118388,229.43540826118388,98.79113681031146,45.87096565223678,115.04515878268413,0.14340366973212149,94.22110552763652,-135.21430273354736,-4.2355338740781825,False,user_peak_current_limit;efficiency_target;SVM_minimum_pulse_deadtime
80000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,16.60747232263256,1.536,3.5429274288282797,0.08159999999999999,229.62590825807715,229.70750825807716,98.78972050460666,45.925181651615425,115.11021798193852,0.1430691035392502,94.22110552763652,-135.48640273044063,-4.557589700652206,False,user_peak_current_limit;efficiency_target;SVM_minimum_pulse_deadtime
81000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,16.81506572666547,1.5552,3.5872140216886335,0.08262,229.8969882549704,229.9796082549704,98.78830423951065,45.97939765099408,115.1752771811929,0.14273532634499267,94.22110552763652,-135.75850272733388,-4.871693531508351,False,user_peak_current_limit;efficiency_target;SVM_minimum_pulse_deadtime
82000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,17.022659130698376,1.5744,3.6315006145489868,0.08363999999999999,230.16806825186367,230.25170825186368,98.78688801502163,46.033613650372736,115.24033638044727,0.14240233536162417,94.22110552763652,-136.03060272422715,-5.178136293319223,False,user_peak_current_limit;efficiency_target;SVM_minimum_pulse_deadtime
83000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,17.23025253473128,1.5936,3.6757872074093405,0.08466,230.43914824875694,230.52380824875695,98.78547183113791,46.087829649751384,115.30539557970167,0.1420701278145374,94.22110552763652,-136.30270272112043,-5.4771948921948965,False,user_peak_current_limit;efficiency_target;SVM_minimum_pulse_deadtime
