Freq.	I(C1)	I(C2)	I(C3)	I(C4)
1.35885885885886e+04	-2.49937401625556e-01,6.27350216091357e-04	-2.49401842420746e-01,-1.59644366738763e-03	-2.49626701200795e-01,-5.32627936001239e-04	-2.49915432803966e-01,1.59686273839887e-03
1.37837837837838e+04	-2.49945064769452e-01,6.38396742704368e-04	-2.49393025480217e-01,-1.62418119696784e-03	-2.49624801307994e-01,-5.41999529393733e-04	-2.49922245051010e-01,1.62429818177257e-03
1.39789789789790e+04	-2.49952864215541e-01,6.49543020010872e-04	-2.49384050582732e-01,-1.65215190516797e-03	-2.49622866897880e-01,-5.51454906303530e-04	-2.49929167150238e-01,1.65195086655476e-03
1.41741741741742e+04	-2.49960801248907e-01,6.60791478334061e-04	-2.49374916264789e-01,-1.68036127221908e-03	-2.49620897663955e-01,-5.60996053324634e-04	-2.49936199589717e-01,1.67982583300778e-03
1.43693693693694e+04	-2.49968877182760e-01,6.72144603455554e-04	-2.49365621036349e-01,-1.70881489547532e-03	-2.49618893296733e-01,-5.70625000200357e-04	-2.49943342858944e-01,1.70792822608941e-03
1.45645645645646e+04	-2.49977093359296e-01,6.83604938475867e-04	-2.49356163380805e-01,-1.73751849314573e-03	-2.49616853484413e-01,-5.80343821170575e-04	-2.49950597447376e-01,1.73626329866884e-03
1.47597597597598e+04	-2.49985451149670e-01,6.95175085696956e-04	-2.49346541755027e-01,-1.76647790814605e-03	-2.49614777912436e-01,-5.90154636436075e-04	-2.49957963844808e-01,1.76483641498586e-03
1.49549549549550e+04	-2.49993951954951e-01,7.06857708619548e-04	-2.49336754588898e-01,-1.79569911212308e-03	-2.49612666264081e-01,-6.00059613608688e-04	-2.49965442540326e-01,1.79365305411769e-03
1.51501501501502e+04	-2.50002597206372e-01,7.18655533978018e-04	-2.49326800285239e-01,-1.82518820958383e-03	-2.49610518220695e-01,-6.10060969234391e-04	-2.49973034021882e-01,1.82271881361517e-03
1.53453453453454e+04	-2.50011388365866e-01,7.30571353861228e-04	-2.49316677220162e-01,-1.85495144215190e-03	-2.49608333461789e-01,-6.20160970378697e-04	-2.49980738775319e-01,1.85203941322475e-03
1.55405405405406e+04	-2.50020326926678e-01,7.42608027915844e-04	-2.49306383742523e-01,-1.88499519302403e-03	-2.49606111665309e-01,-6.30361936260272e-04	-2.49988557284024e-01,1.88162069878080e-03
1.57357357357358e+04	-2.50029414413963e-01,7.54768485631970e-04	-2.49295918174065e-01,-1.91532599154198e-03	-2.49603852508006e-01,-6.40666239930124e-04	-2.49996490027827e-01,1.91146864618382e-03
