Freq.	I(C1)	I(C2)	I(C3)	I(C4)
1.33562678582161e+05	-2.52242174638729e-01,2.13899244519429e-03	-2.55419357423949e-01,-4.26311859557729e-04	-2.52180981521172e-01,-1.52681019602362e-03	-2.51922754319725e-01,8.09827935333698e-04
1.33572678781965e+05	-2.52242666376835e-01,2.13883485279981e-03	-2.55419821757283e-01,-4.26223562671593e-04	-2.52181527005743e-01,-1.52662461965153e-03	-2.51923269547306e-01,8.09795122388948e-04
1.33582678981769e+05	-2.52243158161888e-01,2.13867729857740e-03	-2.55420286145424e-01,-4.26135280254050e-04	-2.52182072520852e-01,-1.52643907682863e-03	-2.51923784814672e-01,8.09762321424018e-04
1.33592679181573e+05	-2.52243649993886e-01,2.13851978251547e-03	-2.55420750588368e-01,-4.26047012299299e-04	-2.52182618066508e-01,-1.52625356754402e-03	-2.51924300121820e-01,8.09729532434716e-04
1.33602679381377e+05	-2.52244141872830e-01,2.13836230460103e-03	-2.55421215086115e-01,-4.25958758802802e-04	-2.52183163642712e-01,-1.52606809178718e-03	-2.51924815468756e-01,8.09696755417505e-04
1.33612679581181e+05	-2.52244633798720e-01,2.13820486482252e-03	-2.55421679638660e-01,-4.25870519758786e-04	-2.52183709249474e-01,-1.52588264954620e-03	-2.51925330855480e-01,8.09663990368845e-04
1.33622679780985e+05	-2.52245125771552e-01,2.13804746316684e-03	-2.55422144246001e-01,-4.25782295162769e-04	-2.52184254886800e-01,-1.52569724081141e-03	-2.51925846281996e-01,8.09631237284877e-04
1.33632679980789e+05	-2.52245617791328e-01,2.13789009962184e-03	-2.55422608908135e-01,-4.25694085008782e-04	-2.52184800554694e-01,-1.52551186557112e-03	-2.51926361748304e-01,8.09598496161829e-04
1.33642680180593e+05	-2.52246109858046e-01,2.13773277417602e-03	-2.55423073625060e-01,-4.25605889291497e-04	-2.52185346253164e-01,-1.52532652381412e-03	-2.51926877254409e-01,8.09565766995438e-04
1.33652680380397e+05	-2.52246601971708e-01,2.13757548681669e-03	-2.55423538396772e-01,-4.25517708005987e-04	-2.52185891982217e-01,-1.52514121552945e-03	-2.51927392800311e-01,8.09533049782984e-04
1.33662680580201e+05	-2.52247094132310e-01,2.13741823753200e-03	-2.55424003223271e-01,-4.25429541146743e-04	-2.52186437741858e-01,-1.52495594070674e-03	-2.51927908386012e-01,8.09500344519834e-04
1.33672680780005e+05	-2.52247586339850e-01,2.13726102630893e-03	-2.55424468104550e-01,-4.25341388709116e-04	-2.52186983532094e-01,-1.52477069933427e-03	-2.51928424011518e-01,8.09467651203710e-04
1.33682680979809e+05	-2.52248078594333e-01,2.13710385313565e-03	-2.55424933040610e-01,-4.25253250687541e-04	-2.52187529352930e-01,-1.52458549140194e-03	-2.51928939676827e-01,8.09434969828909e-04
1.33692681179613e+05	-2.52248570895755e-01,2.13694671799979e-03	-2.55425398031446e-01,-4.25165127076577e-04	-2.52188075204375e-01,-1.52440031689842e-03	-2.51929455381940e-01,8.09402300392142e-04
1.33702681379417e+05	-2.52249063244115e-01,2.13678962088976e-03	-2.55425863077056e-01,-4.25077017871131e-04	-2.52188621086431e-01,-1.52421517581253e-03	-2.51929971126867e-01,8.09369642891453e-04
1.33712681579221e+05	-2.52249555639412e-01,2.13663256179214e-03	-2.55426328177437e-01,-4.24988923065917e-04	-2.52189166999109e-01,-1.52403006813361e-03	-2.51930486911603e-01,8.09336997320914e-04
1.33722681779025e+05	-2.52250048081645e-01,2.13647554069549e-03	-2.55426793332588e-01,-4.24900842656520e-04	-2.52189712942413e-01,-1.52384499385137e-03	-2.51931002736152e-01,8.09304363678279e-04
1.33732681978829e+05	-2.52250540570815e-01,2.13631855758825e-03	-2.55427258542504e-01,-4.24812776636016e-04	-2.52190258916349e-01,-1.52365995295327e-03	-2.51931518600517e-01,8.09271741959355e-04
1.33742682178633e+05	-2.52251033106922e-01,2.13616161245675e-03	-2.55427723807184e-01,-4.24724725000478e-04	-2.52190804920923e-01,-1.52347494542986e-03	-2.51932034504701e-01,8.09239132160092e-04
1.33752682378437e+05	-2.52251525689962e-01,2.13600470528970e-03	-2.55428189126622e-01,-4.24636687744478e-04	-2.52191350956141e-01,-1.52328997126956e-03	-2.51932550448703e-01,8.09206534276574e-04
1.33762682578241e+05	-2.52252018319936e-01,2.13584783607491e-03	-2.55428654500820e-01,-4.24548664863092e-04	-2.52191897022011e-01,-1.52310503046195e-03	-2.51933066432529e-01,8.09173948306027e-04
1.33772682778045e+05	-2.52252510996845e-01,2.13569100480007e-03	-2.55429119929771e-01,-4.24460656350267e-04	-2.52192443118538e-01,-1.52292012299564e-03	-2.51933582456180e-01,8.09141374244177e-04
1.33782682977849e+05	-2.52253003720687e-01,2.13553421145291e-03	-2.55429585413476e-01,-4.24372662201425e-04	-2.52192989245729e-01,-1.52273524885976e-03	-2.51934098519657e-01,8.09108812087428e-04
1.33792683177653e+05	-2.52253496491457e-01,2.13537745602087e-03	-2.55430050951930e-01,-4.24284682411319e-04	-2.52193535403590e-01,-1.52255040804410e-03	-2.51934614622961e-01,8.09076261831757e-04
1.33802683377457e+05	-2.52253989309163e-01,2.13522073849283e-03	-2.55430516545132e-01,-4.24196716974204e-04	-2.52194081592126e-01,-1.52236560053688e-03	-2.51935130766099e-01,8.09043723474456e-04
1.33812683577261e+05	-2.52254482173799e-01,2.13506405885591e-03	-2.55430982193078e-01,-4.24108765885597e-04	-2.52194627811345e-01,-1.52218082632749e-03	-2.51935646949069e-01,8.09011197010226e-04
1.33822683777065e+05	-2.52254975085365e-01,2.13490741709801e-03	-2.55431447895764e-01,-4.24020829140032e-04	-2.52195174061252e-01,-1.52199608540497e-03	-2.51936163171876e-01,8.08978682436290e-04
1.33832683976869e+05	-2.52255468043858e-01,2.13475081320705e-03	-2.55431913653191e-01,-4.23932906731969e-04	-2.52195720341855e-01,-1.52181137775891e-03	-2.51936679434522e-01,8.08946179749692e-04
1.33842684176673e+05	-2.52255961049280e-01,2.13459424717062e-03	-2.55432379465351e-01,-4.23844998656817e-04	-2.52196266653158e-01,-1.52162670337834e-03	-2.51937195737006e-01,8.08913688944979e-04
1.33852684376477e+05	-2.52256454101631e-01,2.13443771897706e-03	-2.55432845332247e-01,-4.23757104908995e-04	-2.52196812995170e-01,-1.52144206225197e-03	-2.51937712079333e-01,8.08881210019818e-04
1.33862684576281e+05	-2.52256947200911e-01,2.13428122861425e-03	-2.55433311253872e-01,-4.23669225483272e-04	-2.52197359367893e-01,-1.52125745436896e-03	-2.51938228461505e-01,8.08848742969603e-04
1.33872684776085e+05	-2.52257440347115e-01,2.13412477606936e-03	-2.55433777230226e-01,-4.23581360374639e-04	-2.52197905771338e-01,-1.52107287971917e-03	-2.51938744883524e-01,8.08816287792183e-04
1.33882684975889e+05	-2.52257933540244e-01,2.13396836133055e-03	-2.55434243261305e-01,-4.23493509578349e-04	-2.52198452205506e-01,-1.52088833829155e-03	-2.51939261345391e-01,8.08783844481617e-04
1.33892685175693e+05	-2.52258426780300e-01,2.13381198438668e-03	-2.55434709347107e-01,-4.23405673087726e-04	-2.52198998670409e-01,-1.52070383007419e-03	-2.51939777847111e-01,8.08751413036213e-04
1.33902685375497e+05	-2.52258920067281e-01,2.13365564522400e-03	-2.55435175487627e-01,-4.23317850899579e-04	-2.52199545166050e-01,-1.52051935505759e-03	-2.51940294388685e-01,8.08718993450808e-04
1.33912685575301e+05	-2.52259413401185e-01,2.13349934383146e-03	-2.55435641682866e-01,-4.23230043007261e-04	-2.52200091692434e-01,-1.52033491323030e-03	-2.51940810970112e-01,8.08686585722695e-04
1.33922685775105e+05	-2.52259906782013e-01,2.13334308019673e-03	-2.55436107932819e-01,-4.23142249406164e-04	-2.52200638249570e-01,-1.52015050458144e-03	-2.51941327591401e-01,8.08654189847727e-04
1.33932685974908e+05	-2.52260400209761e-01,2.13318685430755e-03	-2.55436574237483e-01,-4.23054470090903e-04	-2.52201184837462e-01,-1.51996612910030e-03	-2.51941844252547e-01,8.08621805821752e-04
1.33942686174712e+05	-2.52260893684431e-01,2.13303066615217e-03	-2.55437040596858e-01,-4.22966705056718e-04	-2.52201731456117e-01,-1.51978178677629e-03	-2.51942360953556e-01,8.08589433642537e-04
1.33952686374516e+05	-2.52261387206026e-01,2.13287451571861e-03	-2.55437507010940e-01,-4.22878954297476e-04	-2.52202278105543e-01,-1.51959747759810e-03	-2.51942877694431e-01,8.08557073305724e-04
1.33962686574320e+05	-2.52261880774538e-01,2.13271840299403e-03	-2.55437973479722e-01,-4.22791217809623e-04	-2.52202824785743e-01,-1.51941320155564e-03	-2.51943394475174e-01,8.08524724807483e-04
1.33972686774124e+05	-2.52262374389971e-01,2.13256232796727e-03	-2.55438440003209e-01,-4.22703495586263e-04	-2.52203371496728e-01,-1.51922895863722e-03	-2.51943911295783e-01,8.08492388142928e-04
1.33982686973928e+05	-2.52262868052321e-01,2.13240629062496e-03	-2.55438906581392e-01,-4.22615787623870e-04	-2.52203918238496e-01,-1.51904474883295e-03	-2.51944428156267e-01,8.08460063310770e-04
1.33992687173732e+05	-2.52263361761593e-01,2.13225029095682e-03	-2.55439373214271e-01,-4.22528093915714e-04	-2.52204465011062e-01,-1.51886057213110e-03	-2.51944945056622e-01,8.08427750305332e-04
1.34002687373536e+05	-2.52263855517781e-01,2.13209432894929e-03	-2.55439839901844e-01,-4.22440414458006e-04	-2.52205011814428e-01,-1.51867642852183e-03	-2.51945461996854e-01,8.08395449123964e-04
1.34012687573340e+05	-2.52264349320886e-01,2.13193840459037e-03	-2.55440306644106e-01,-4.22352749244723e-04	-2.52205558648599e-01,-1.51849231799372e-03	-2.51945978976965e-01,8.08363159762945e-04
1.34022687773144e+05	-2.52264843170907e-01,2.13178251786943e-03	-2.55440773441057e-01,-4.22265098270577e-04	-2.52206105513585e-01,-1.51830824053580e-03	-2.51946495996953e-01,8.08330882218114e-04
1.34032687972948e+05	-2.52265337067845e-01,2.13162666877337e-03	-2.55441240292695e-01,-4.22177461530962e-04	-2.52206652409389e-01,-1.51812419613778e-03	-2.51947013056825e-01,8.08298616485861e-04
1.34042688172752e+05	-2.52265831011696e-01,2.13147085729014e-03	-2.55441707199012e-01,-4.22089839020409e-04	-2.52207199336019e-01,-1.51794018478844e-03	-2.51947530156585e-01,8.08266362563342e-04
1.34052688372556e+05	-2.52266325002464e-01,2.13131508340797e-03	-2.55442174160011e-01,-4.22002230734339e-04	-2.52207746293478e-01,-1.51775620647802e-03	-2.51948047296228e-01,8.08234120445811e-04
1.34062688572360e+05	-2.52266819040145e-01,2.13115934711455e-03	-2.55442641175686e-01,-4.21914636667034e-04	-2.52208293281777e-01,-1.51757226119467e-03	-2.51948564475763e-01,8.08201890130741e-04
1.34072688772164e+05	-2.52267313124740e-01,2.13100364839829e-03	-2.55443108246037e-01,-4.21827056813373e-04	-2.52208840300918e-01,-1.51738834892810e-03	-2.51949081695189e-01,8.08169671613151e-04
1.34082688971968e+05	-2.52267807256244e-01,2.13084798724607e-03	-2.55443575371056e-01,-4.21739491169026e-04	-2.52209387350909e-01,-1.51720446966778e-03	-2.51949598954509e-01,8.08137464890279e-04
1.34092689171772e+05	-2.52268301434664e-01,2.13069236364775e-03	-2.55444042550748e-01,-4.21651939727236e-04	-2.52209934431758e-01,-1.51702062340227e-03	-2.51950116253723e-01,8.08105269958129e-04
1.34102689371576e+05	-2.52268795659993e-01,2.13053677759012e-03	-2.55444509785106e-01,-4.21564402484101e-04	-2.52210481543469e-01,-1.51683681012085e-03	-2.51950633592837e-01,8.08073086813160e-04
1.34112689571380e+05	-2.52269289932233e-01,2.13038122906099e-03	-2.55444977074127e-01,-4.21476879434501e-04	-2.52211028686046e-01,-1.51665302981362e-03	-2.51951150971851e-01,8.08040915452182e-04
1.34122689771184e+05	-2.52269784251381e-01,2.13022571804863e-03	-2.55445444417808e-01,-4.21389370573039e-04	-2.52211575859500e-01,-1.51646928246943e-03	-2.51951668390766e-01,8.08008755870102e-04
1.34132689970988e+05	-2.52270278617442e-01,2.13007024454147e-03	-2.55445911816149e-01,-4.21301875894689e-04	-2.52212123063833e-01,-1.51628556807777e-03	-2.51952185849588e-01,8.07976608064975e-04
1.34142690170792e+05	-2.52270773030408e-01,2.12991480852728e-03	-2.55446379269146e-01,-4.21214395393679e-04	-2.52212670299055e-01,-1.51610188662699e-03	-2.51952703348316e-01,8.07944472032501e-04
1.34152690370596e+05	-2.52271267490285e-01,2.12975940999445e-03	-2.55446846776796e-01,-4.21126929065471e-04	-2.52213217565168e-01,-1.51591823810687e-03	-2.51953220886953e-01,8.07912347768322e-04
1.34162690570400e+05	-2.52271761997067e-01,2.12960404892905e-03	-2.55447314339096e-01,-4.21039476905596e-04	-2.52213764862181e-01,-1.51573462250779e-03	-2.51953738465502e-01,8.07880235269329e-04
1.34172690770204e+05	-2.52272256550757e-01,2.12944872532185e-03	-2.55447781956045e-01,-4.20952038907546e-04	-2.52214312190100e-01,-1.51555103981714e-03	-2.51954256083963e-01,8.07848134532246e-04
1.34182690970008e+05	-2.52272751151351e-01,2.12929343915925e-03	-2.55448249627638e-01,-4.20864615067143e-04	-2.52214859548930e-01,-1.51536749002533e-03	-2.51954773742344e-01,8.07816045553647e-04
1.34192691169812e+05	-2.52273245798852e-01,2.12913819042958e-03	-2.55448717353876e-01,-4.20777205379419e-04	-2.52215406938676e-01,-1.51518397312242e-03	-2.51955291440641e-01,8.07783968329270e-04
1.34202691369616e+05	-2.52273740493257e-01,2.12898297912133e-03	-2.55449185134751e-01,-4.20689809838296e-04	-2.52215954359348e-01,-1.51500048909560e-03	-2.51955809178858e-01,8.07751902854745e-04
1.34212691569420e+05	-2.52274235234568e-01,2.12882780522225e-03	-2.55449652970264e-01,-4.20602428439554e-04	-2.52216501810950e-01,-1.51481703793560e-03	-2.51956326956998e-01,8.07719849127572e-04
1.34222691769224e+05	-2.52274730022779e-01,2.12867266872037e-03	-2.55450120860414e-01,-4.20515061177476e-04	-2.52217049293489e-01,-1.51463361963160e-03	-2.51956844775063e-01,8.07687807143811e-04
1.34232691969028e+05	-2.52275224857895e-01,2.12851756960322e-03	-2.55450588805195e-01,-4.20427708047871e-04	-2.52217596806967e-01,-1.51445023417326e-03	-2.51957362633056e-01,8.07655776899799e-04
1.34242692168832e+05	-2.52275719739912e-01,2.12836250786003e-03	-2.55451056804605e-01,-4.20340369044911e-04	-2.52218144351396e-01,-1.51426688154931e-03	-2.51957880530975e-01,8.07623758392398e-04
1.34252692368636e+05	-2.52276214668832e-01,2.12820748347799e-03	-2.55451524858642e-01,-4.20253044163141e-04	-2.52218691926778e-01,-1.51408356174883e-03	-2.51958398468828e-01,8.07591751617001e-04
1.34262692568440e+05	-2.52276709644652e-01,2.12805249644543e-03	-2.55451992967304e-01,-4.20165733398273e-04	-2.52219239533122e-01,-1.51390027476178e-03	-2.51958916446613e-01,8.07559756570264e-04
1.34272692768244e+05	-2.52277204667374e-01,2.12789754675108e-03	-2.55452461130588e-01,-4.20078436744992e-04	-2.52219787170433e-01,-1.51371702057693e-03	-2.51959434464337e-01,8.07527773249550e-04
1.34282692968048e+05	-2.52277699736993e-01,2.12774263438120e-03	-2.55452929348490e-01,-4.19991154197899e-04	-2.52220334838717e-01,-1.51353379918423e-03	-2.51959952521995e-01,8.07495801649682e-04
1.34292693167852e+05	-2.52278194853511e-01,2.12758775932574e-03	-2.55453397621009e-01,-4.19903885752290e-04	-2.52220882537979e-01,-1.51335061057271e-03	-2.51960470619597e-01,8.07463841768052e-04
1.34302693367656e+05	-2.52278690016930e-01,2.12743292157262e-03	-2.55453865948141e-01,-4.19816631402767e-04	-2.52221430268226e-01,-1.51316745473129e-03	-2.51960988757141e-01,8.07431893601260e-04
1.34312693567460e+05	-2.52279185227244e-01,2.12727812110851e-03	-2.55454334329885e-01,-4.19729391144694e-04	-2.52221978029465e-01,-1.51298433165063e-03	-2.51961506934629e-01,8.07399957144489e-04
1.34322693767264e+05	-2.52279680484456e-01,2.12712335792335e-03	-2.55454802766238e-01,-4.19642164972131e-04	-2.52222525821701e-01,-1.51280124131827e-03	-2.51962025152064e-01,8.07368032395117e-04
1.34332693967068e+05	-2.52280175788565e-01,2.12696863200346e-03	-2.55455271257196e-01,-4.19554952881374e-04	-2.52223073644942e-01,-1.51261818372547e-03	-2.51962543409450e-01,8.07336119349369e-04
1.34342694166872e+05	-2.52280671139570e-01,2.12681394333883e-03	-2.55455739802758e-01,-4.19467754865496e-04	-2.52223621499190e-01,-1.51243515885958e-03	-2.51963061706787e-01,8.07304218003554e-04
1.34352694366676e+05	-2.52281166537470e-01,2.12665929191605e-03	-2.55456208402921e-01,-4.19380570921307e-04	-2.52224169384454e-01,-1.51225216671177e-03	-2.51963580044076e-01,8.07272328353578e-04
1.34362694566480e+05	-2.52281661982266e-01,2.12650467772438e-03	-2.55456677057682e-01,-4.19293401042645e-04	-2.52224717300743e-01,-1.51206920727040e-03	-2.51964098421321e-01,8.07240450396624e-04
1.34372694766284e+05	-2.52282157473952e-01,2.12635010075105e-03	-2.55457145767037e-01,-4.19206245224762e-04	-2.52225265248058e-01,-1.51188628052550e-03	-2.51964616838524e-01,8.07208584128277e-04
1.34382694966088e+05	-2.52282653012534e-01,2.12619556098466e-03	-2.55457614530988e-01,-4.19119103462429e-04	-2.52225813226407e-01,-1.51170338646579e-03	-2.51965135295690e-01,8.07176729545819e-04
1.34392695165892e+05	-2.52283148598009e-01,2.12604105841342e-03	-2.55458083349527e-01,-4.19031975750411e-04	-2.52226361235797e-01,-1.51152052508111e-03	-2.51965653792818e-01,8.07144886645156e-04
1.34402695365696e+05	-2.52283644230374e-01,2.12588659302465e-03	-2.55458552222654e-01,-4.18944862084339e-04	-2.52226909276230e-01,-1.51133769636083e-03	-2.51966172329907e-01,8.07113055421721e-04
1.34412695565500e+05	-2.52284139909631e-01,2.12573216480784e-03	-2.55459021150368e-01,-4.18857762458466e-04	-2.52227457347720e-01,-1.51115490029385e-03	-2.51966690906968e-01,8.07081235873960e-04
1.34422695765304e+05	-2.52284635635781e-01,2.12557777375036e-03	-2.55459490132663e-01,-4.18770676868185e-04	-2.52228005450266e-01,-1.51097213687018e-03	-2.51967209523995e-01,8.07049427997100e-04
1.34432695965108e+05	-2.52285131408822e-01,2.12542341984090e-03	-2.55459959169539e-01,-4.18683605307835e-04	-2.52228553583876e-01,-1.51078940607909e-03	-2.51967728180994e-01,8.07017631787504e-04
1.34442696164912e+05	-2.52285627228749e-01,2.12526910306650e-03	-2.55460428260991e-01,-4.18596547773709e-04	-2.52229101748558e-01,-1.51060670791016e-03	-2.51968246877967e-01,8.06985847241606e-04
1.34452696364716e+05	-2.52286123095568e-01,2.12511482341673e-03	-2.55460897407018e-01,-4.18509504258674e-04	-2.52229649944317e-01,-1.51042404235206e-03	-2.51968765614916e-01,8.06954074355298e-04
1.34462696564520e+05	-2.52286619009275e-01,2.12496058087924e-03	-2.55461366607619e-01,-4.18422474759164e-04	-2.52230198171158e-01,-1.51024140939443e-03	-2.51969284391844e-01,8.06922313126693e-04
1.34472696764324e+05	-2.52287114969868e-01,2.12480637544150e-03	-2.55461835862788e-01,-4.18335459270017e-04	-2.52230746429088e-01,-1.51005880902766e-03	-2.51969803208751e-01,8.06890563550128e-04
1.34482696964128e+05	-2.52287610977350e-01,2.12465220709260e-03	-2.55462305172525e-01,-4.18248457786027e-04	-2.52231294718114e-01,-1.50987624123979e-03	-2.51970322065640e-01,8.06858825623161e-04
1.34492697163932e+05	-2.52288107031719e-01,2.12449807582098e-03	-2.55462774536825e-01,-4.18161470301978e-04	-2.52231843038240e-01,-1.50969370602173e-03	-2.51970840962515e-01,8.06827099342489e-04
1.34502697363736e+05	-2.52288603132973e-01,2.12434398161401e-03	-2.55463243955689e-01,-4.18074496812998e-04	-2.52232391389472e-01,-1.50951120336158e-03	-2.51971359899376e-01,8.06795384703768e-04
1.34512697563540e+05	-2.52289099281114e-01,2.12418992446044e-03	-2.55463713429112e-01,-4.17987537313619e-04	-2.52232939771819e-01,-1.50932873324941e-03	-2.51971878876229e-01,8.06763681703737e-04
1.34522697763344e+05	-2.52289595476137e-01,2.12403590434766e-03	-2.55464182957090e-01,-4.17900591799719e-04	-2.52233488185286e-01,-1.50914629567521e-03	-2.51972397893070e-01,8.06731990338289e-04
1.34532697963148e+05	-2.52290091718046e-01,2.12388192126522e-03	-2.55464652539624e-01,-4.17813660265526e-04	-2.52234036629876e-01,-1.50896389062707e-03	-2.51972916949906e-01,8.06700310605049e-04
1.34542698162952e+05	-2.52290588006838e-01,2.12372797520040e-03	-2.55465122176709e-01,-4.17726742706181e-04	-2.52234585105599e-01,-1.50878151809576e-03	-2.51973436046737e-01,8.06668642499037e-04
1.34552698362756e+05	-2.52291084342515e-01,2.12357406614175e-03	-2.55465591868343e-01,-4.17639839116746e-04	-2.52235133612458e-01,-1.50859917806961e-03	-2.51973955183567e-01,8.06636986017559e-04
1.34562698562560e+05	-2.52291580725073e-01,2.12342019407701e-03	-2.55466061614524e-01,-4.17552949492417e-04	-2.52235682150462e-01,-1.50841687053942e-03	-2.51974474360397e-01,8.06605341156549e-04
1.34572698762364e+05	-2.52292077154512e-01,2.12326635899528e-03	-2.55466531415248e-01,-4.17466073827463e-04	-2.52236230719616e-01,-1.50823459549349e-03	-2.51974993577229e-01,8.06573707912928e-04
1.34582698962168e+05	-2.52292573630833e-01,2.12311256088459e-03	-2.55467001270514e-01,-4.17379212117305e-04	-2.52236779319925e-01,-1.50805235292122e-03	-2.51975512834066e-01,8.06542086282516e-04
1.34592699161972e+05	-2.52293070154035e-01,2.12295879973259e-03	-2.55467471180319e-01,-4.17292364357197e-04	-2.52237327951394e-01,-1.50787014281327e-03	-2.51976032130911e-01,8.06510476262512e-04
1.34602699361776e+05	-2.52293566724117e-01,2.12280507552778e-03	-2.55467941144660e-01,-4.17205530541975e-04	-2.52237876614033e-01,-1.50768796515846e-03	-2.51976551467765e-01,8.06478877848765e-04
1.34612699561580e+05	-2.52294063341078e-01,2.12265138825905e-03	-2.55468411163534e-01,-4.17118710666381e-04	-2.52238425307846e-01,-1.50750581994585e-03	-2.51977070844628e-01,8.06447291037390e-04
1.34622699761384e+05	-2.52294560004918e-01,2.12249773791399e-03	-2.55468881236941e-01,-4.17031904725154e-04	-2.52238974032838e-01,-1.50732370716535e-03	-2.51977590261505e-01,8.06415715825778e-04
1.34632699961188e+05	-2.52295056715637e-01,2.12234412448120e-03	-2.55469351364874e-01,-4.16945112714132e-04	-2.52239522789016e-01,-1.50714162680672e-03	-2.51978109718400e-01,8.06384152209655e-04
1.34642700160992e+05	-2.52295553473233e-01,2.12219054794857e-03	-2.55469821547335e-01,-4.16858334627720e-04	-2.52240071576386e-01,-1.50695957885939e-03	-2.51978629215310e-01,8.06352600185245e-04
1.34652700360796e+05	-2.52296050277706e-01,2.12203700830450e-03	-2.55470291784320e-01,-4.16771570461119e-04	-2.52240620394954e-01,-1.50677756331256e-03	-2.51979148752242e-01,8.06321059750120e-04
1.34662700560600e+05	-2.52296547129057e-01,2.12188350553792e-03	-2.55470762075823e-01,-4.16684820208998e-04	-2.52241169244725e-01,-1.50659558015587e-03	-2.51979668329198e-01,8.06289530899562e-04
1.34672700760404e+05	-2.52297044027283e-01,2.12173003963720e-03	-2.55471232421848e-01,-4.16598083866446e-04	-2.52241718125707e-01,-1.50641362937830e-03	-2.51980187946176e-01,8.06258013630504e-04
1.34682700960208e+05	-2.52297540972383e-01,2.12157661058864e-03	-2.55471702822386e-01,-4.16511361428978e-04	-2.52242267037906e-01,-1.50623171097061e-03	-2.51980707603181e-01,8.06226507938546e-04
1.34692701160012e+05	-2.52298037964360e-01,2.12142321838327e-03	-2.55472173277439e-01,-4.16424652890893e-04	-2.52242815981326e-01,-1.50604982492097e-03	-2.51981227300216e-01,8.06195013821537e-04
1.34702701359816e+05	-2.52298535003210e-01,2.12126986300738e-03	-2.55472643787002e-01,-4.16337958247637e-04	-2.52243364955975e-01,-1.50586797121970e-03	-2.51981747037280e-01,8.06163531275134e-04
1.34712701559620e+05	-2.52299032088934e-01,2.12111654445041e-03	-2.55473114351074e-01,-4.16251277494548e-04	-2.52243913961858e-01,-1.50568614985626e-03	-2.51982266814382e-01,8.06132060296422e-04
1.34722701759424e+05	-2.52299529221530e-01,2.12096326269989e-03	-2.55473584969651e-01,-4.16164610626032e-04	-2.52244462998980e-01,-1.50550436082054e-03	-2.51982786631515e-01,8.06100600880488e-04
1.34732701959228e+05	-2.52300026401002e-01,2.12081001774515e-03	-2.55474055642731e-01,-4.16077957636832e-04	-2.52245012067350e-01,-1.50532260410075e-03	-2.51983306488689e-01,8.06069153025196e-04
1.34742702159032e+05	-2.52300523627343e-01,2.12065680957323e-03	-2.55474526370313e-01,-4.15991318522935e-04	-2.52245561166970e-01,-1.50514087968806e-03	-2.51983826385902e-01,8.06037716726049e-04
1.34752702358836e+05	-2.52301020900556e-01,2.12050363817351e-03	-2.55474997152392e-01,-4.15904693278735e-04	-2.52246110297850e-01,-1.50495918757131e-03	-2.51984346323159e-01,8.06006291979966e-04
1.34762702558640e+05	-2.52301518220640e-01,2.12035050353407e-03	-2.55475467988965e-01,-4.15818081899666e-04	-2.52246659459994e-01,-1.50477752774048e-03	-2.51984866300456e-01,8.05974878783394e-04
1.34772702758444e+05	-2.52302015587593e-01,2.12019740564244e-03	-2.55475938880032e-01,-4.15731484380205e-04	-2.52247208653408e-01,-1.50459590018398e-03	-2.51985386317800e-01,8.05943477132018e-04
1.34782702958248e+05	-2.52302513001417e-01,2.12004434448848e-03	-2.55476409825592e-01,-4.15644900715426e-04	-2.52247757878098e-01,-1.50441430489225e-03	-2.51985906375198e-01,8.05912087023811e-04
1.34792703158052e+05	-2.52303010462109e-01,2.11989132005963e-03	-2.55476880825639e-01,-4.15558330900637e-04	-2.52248307134072e-01,-1.50423274185474e-03	-2.51986426472644e-01,8.05880708453582e-04
1.34802703357856e+05	-2.52303507969670e-01,2.11973833234455e-03	-2.55477351880170e-01,-4.15471774930690e-04	-2.52248856421334e-01,-1.50405121106097e-03	-2.51986946610142e-01,8.05849341419140e-04
1.34812703557660e+05	-2.52304005524099e-01,2.11958538133146e-03	-2.55477822989185e-01,-4.15385232800838e-04	-2.52249405739889e-01,-1.50386971250048e-03	-2.51987466787697e-01,8.05817985916127e-04
1.34822703757464e+05	-2.52304503125395e-01,2.11943246700856e-03	-2.55478294152679e-01,-4.15298704506128e-04	-2.52249955089745e-01,-1.50368824616315e-03	-2.51987987005311e-01,8.05786641941142e-04
1.34832703957268e+05	-2.52305000773559e-01,2.11927958936389e-03	-2.55478765370653e-01,-4.15212190041550e-04	-2.52250504470906e-01,-1.50350681203845e-03	-2.51988507262986e-01,8.05755309491424e-04
1.34842704157072e+05	-2.52305498468589e-01,2.11912674838753e-03	-2.55479236643101e-01,-4.15125689401469e-04	-2.52251053883380e-01,-1.50332541011544e-03	-2.51989027560718e-01,8.05723988561907e-04
1.34852704356876e+05	-2.52305996210484e-01,2.11897394406572e-03	-2.55479707970023e-01,-4.15039202582082e-04	-2.52251603327173e-01,-1.50314404038454e-03	-2.51989547898516e-01,8.05692679150219e-04
1.34862704556680e+05	-2.52306493999245e-01,2.11882117638823e-03	-2.55480179351414e-01,-4.14952729577464e-04	-2.52252152802293e-01,-1.50296270283447e-03	-2.51990068276383e-01,8.05661381252654e-04
1.34872704756484e+05	-2.52306991834870e-01,2.11866844534273e-03	-2.55480650787273e-01,-4.14866270383535e-04	-2.52252702308738e-01,-1.50278139745577e-03	-2.51990588694319e-01,8.05630094865464e-04
1.34882704956288e+05	-2.52307489717359e-01,2.11851575091798e-03	-2.55481122277598e-01,-4.14779824994910e-04	-2.52253251846522e-01,-1.50260012423782e-03	-2.51991109152325e-01,8.05598819985501e-04
